nodeID,seqNumber,status,gyroTick,gyroX,gyroY,gyroZ,accelTick,accelX,accelY,accelZ,magTick,magX,magY,magZ,currentTime
2,43,0,16751,67,-13,-45,17583,8128,1312,-336,15366,324,37,-294,1389807483.71668
3,43,0,62010,24,8,7,62637,8384,1920,-112,62658,387,84,-233,1389807483.71679
2,44,0,18741,68,-20,-32,19461,8112,1424,-288,17927,324,32,-292,1389807483.74973
3,44,0,64010,9,-8,8,64514,8416,1856,-96,62658,387,84,-233,1389807483.74982
2,45,0,20730,42,-22,-10,21339,8128,1472,-432,20487,326,33,-295,1389807483.74984
3,45,0,473,-2,-1,8,856,8368,1776,-80,65237,387,85,-235,1389807483.74986
2,46,0,22720,44,-15,1,23217,8176,1584,-560,23048,328,38,-293,1389807483.74999
3,46,0,2472,-14,3,-4,2734,8336,1696,-80,2278,385,88,-235,1389807483.75000
2,47,0,24709,37,0,18,25096,8192,1392,-576,23048,328,38,-293,1389807483.75002
3,47,0,4472,-34,-2,-5,4612,8288,1536,-112,2278,385,88,-235,1389807483.75004
2,48,0,26699,17,6,30,26974,8224,1360,-672,25608,328,39,-293,1389807483.75006
3,48,0,6471,-43,-12,8,6490,8400,1392,-112,4856,385,89,-235,1389807483.75007
2,49,0,28688,-8,8,37,28852,8320,1168,-592,28168,328,36,-291,1389807483.75009
3,49,0,7471,-60,-14,5,8368,8400,1360,-80,7433,388,85,-235,1389807483.75011
2,50,0,30678,-9,7,27,30260,8336,1088,-592,30729,326,36,-291,1389807483.75012
3,50,0,9470,-93,-17,18,10245,8400,1440,-96,10012,388,89,-234,1389807483.75014
2,51,0,31672,-6,10,16,32608,8480,912,-480,30729,326,36,-291,1389807483.75016
3,51,0,11470,-109,-10,14,12122,8416,1504,-32,10012,388,89,-234,1389807483.75017
2,52,0,33662,-9,5,-5,34486,8512,768,-432,33290,323,38,-292,1389807483.75019
3,52,0,13469,-107,-3,12,14000,8416,1600,-32,12589,385,88,-233,1389807483.75021
2,53,0,35651,-25,-3,-29,36365,8480,768,-400,35851,324,33,-293,1389807483.75022
3,53,0,15469,-77,1,3,15877,8464,1696,-16,15167,386,86,-237,1389807483.75024
2,54,0,37641,-17,-6,-48,37774,8384,848,-416,35851,324,33,-293,1389807483.75026
3,54,0,17468,-24,3,-9,17754,8432,1824,48,17745,387,88,-237,1389807483.75027
2,55,0,39630,-15,-6,-57,39653,8256,976,-432,38412,329,36,-292,1389807483.75029
3,55,0,19467,9,-7,-29,19632,8272,1936,112,17745,387,88,-237,1389807483.75031
2,56,0,41620,-15,-1,-69,41532,8144,1072,-368,40972,324,37,-295,1389807483.75032
3,56,0,21467,36,-7,-54,21510,8288,2016,192,20322,385,86,-235,1389807483.75034
2,57,0,43609,-20,-6,-65,43410,8064,1184,-368,43534,322,32,-293,1389807483.75036
3,57,0,22466,40,-4,-57,23388,8240,1968,192,22900,389,86,-233,1389807483.75037
2,58,0,45599,-21,-2,-40,45288,8000,1376,-384,43534,322,32,-293,1389807483.75039
3,58,0,24466,31,-10,-45,25265,8272,1968,144,22900,389,86,-233,1389807483.75040
2,59,0,47588,-43,2,-8,47167,8048,1648,-416,46094,329,32,-293,1389807483.75042
3,59,0,26465,-9,-10,-31,27143,8256,2000,32,25477,388,91,-236,1389807483.75044
2,60,0,48583,-54,3,7,49046,8128,1904,-448,48655,328,34,-292,1389807483.75045
3,60,0,28465,-78,-4,-5,29021,8224,2048,-48,28053,385,89,-235,1389807483.75047
2,61,0,50573,-41,9,19,50925,8144,2032,-512,51216,326,34,-291,1389807483.75049
3,61,0,30464,-127,11,1,30899,8176,2080,-64,30631,385,86,-235,1389807483.75050
2,62,0,52562,-31,7,27,52803,8192,2160,-464,51216,326,34,-291,1389807483.75052
3,62,0,32463,-139,-2,-9,32776,8192,2048,-64,30631,385,86,-235,1389807483.75054
2,63,0,54552,-13,6,21,54681,8256,2272,-416,53776,324,32,-296,1389807483.75055
3,63,0,34463,-124,-3,0,34653,8224,2080,-32,33209,387,85,-237,1389807483.75057
2,64,0,56541,10,10,11,56560,8336,1984,-352,56339,324,36,-293,1389807483.75058
3,64,0,36462,-96,-4,13,36530,8272,2096,-96,35787,389,86,-237,1389807483.75060
2,65,0,58531,57,0,-5,58439,8272,2016,-352,56339,324,36,-293,1389807483.75062
3,65,0,37462,-76,-2,12,38408,8288,2064,-16,38365,385,81,-237,1389807483.75063
2,66,0,60520,81,-5,-33,60318,8128,1904,-320,58901,323,38,-295,1389807483.75065
3,66,0,39461,-18,-4,-5,40286,8288,1920,96,38365,385,81,-237,1389807483.75067
2,67,0,62510,66,-11,-46,62196,8096,1760,-272,61463,327,37,-294,1389807483.75068
3,67,0,41461,0,-18,-24,42163,8224,1888,176,40942,389,87,-238,1389807483.75070
2,68,0,63505,45,-11,-53,64075,8032,1504,-288,64024,329,39,-293,1389807483.75072
