nodeID,seqNumber,status,gyroTick,gyroX,gyroY,gyroZ,accelTick,accelX,accelY,accelZ,magTick,magX,magY,magZ,currentTime
2,175,0,30247,26,5,-30,30985,8176,-672,-864,29295,372,3,-241,1389807033.6010
3,175,0,45021,-28,-1,-8,45002,8288,736,-640,42962,381,32,-286,1389807033.6021
2,176,0,32237,14,-7,-28,32863,8144,-592,-752,31858,372,4,-238,1389807033.9314
3,176,0,46021,-32,-4,-8,46880,8304,832,-528,45541,383,34,-282,1389807033.9323
2,177,0,34226,32,-10,-30,34741,8144,-624,-784,34419,373,7,-237,1389807033.9325
3,177,0,48020,-14,-2,-9,48757,8240,688,-560,48119,382,33,-280,1389807033.9327
2,178,0,36215,50,-1,-29,36619,8192,-704,-800,34419,373,7,-237,1389807033.9340
3,178,0,50019,-9,-7,-8,50633,8240,784,-640,50697,380,34,-288,1389807033.9342
2,179,0,38204,62,-3,-27,38498,8160,-688,-736,36980,373,1,-238,1389807033.9343
3,179,0,52019,-7,-7,-12,52510,8320,896,-752,50697,380,34,-288,1389807033.9345
2,180,0,40193,59,-6,-21,40375,8176,-672,-784,39540,370,4,-240,1389807033.9347
3,180,0,54018,-9,-3,-10,54388,8288,912,-720,53274,382,29,-284,1389807033.9348
2,181,0,42183,55,-11,-21,42253,8176,-608,-736,42100,373,5,-236,1389807033.9350
3,181,0,56017,-14,-6,-12,56265,8320,912,-736,55852,384,34,-282,1389807033.9352
2,182,0,44172,66,-13,-18,44130,8160,-592,-768,42100,373,5,-236,1389807033.9353
3,182,0,58017,-1,-8,-17,58142,8352,928,-752,55852,384,34,-282,1389807033.9355
2,183,0,46161,58,-5,-32,46007,8176,-592,-800,44661,369,256,-235,1389807033.9357
3,183,0,60016,-9,-12,-15,60021,8368,976,-800,58429,384,33,-285,1389807033.9358
2,184,0,47156,50,-15,-36,47884,8160,-592,-800,47221,371,-250,-236,1389807033.9360
3,184,0,61016,-3,-7,-21,61898,8320,1040,-880,61006,386,33,-282,1389807033.9362
2,185,0,49145,43,-9,-26,49761,8112,-496,-688,49783,371,8,-237,1389807033.9364
3,185,0,63015,-19,-5,-17,63776,8368,960,-928,63582,386,34,-284,1389807033.9365
2,186,0,51134,63,-5,-24,51639,8128,-576,-688,49783,371,8,-237,1389807033.9367
3,186,0,65014,-32,1,-24,117,8384,912,-880,63582,386,34,-284,1389807033.9368
2,187,0,53123,96,-1,-28,53517,8176,-544,-720,52344,371,3,-238,1389807033.9370
3,187,0,1478,-28,-3,-24,1996,8256,960,-704,623,383,36,-283,1389807033.9372
2,188,0,55113,107,7,-23,55394,8144,-576,-832,54905,371,4,-240,1389807033.9374
3,188,0,3477,-26,-2,-20,3873,8304,944,-704,3201,383,33,-285,1389807033.9375
2,189,0,57102,95,3,-26,57271,8176,-656,-848,54905,371,4,-240,1389807033.9377
3,189,0,5476,-18,4,-21,5751,8336,960,-672,5778,381,34,-284,1389807033.9379
2,190,0,59091,72,4,-15,59148,8144,-640,-768,57465,373,10,-236,1389807033.9380
3,190,0,7476,-33,10,-27,7628,8352,896,-688,5778,381,34,-284,1389807033.9382
2,191,0,61080,56,4,-6,61026,8160,-608,-688,60026,371,9,-236,1389807033.9384
3,191,0,9475,-45,6,-24,9506,8304,832,-672,8354,381,30,-285,1389807033.9385
2,192,0,62075,79,7,2,62904,8112,-592,-672,62586,372,6,-241,1389807033.9387
3,192,0,10475,-51,3,-26,11383,8320,768,-672,10933,381,32,-284,1389807033.9389
2,193,0,64064,104,8,4,64782,8160,-704,-768,62586,372,6,-241,1389807033.9390
3,193,0,12474,-70,7,-21,13260,8384,768,-688,10933,381,32,-284,1389807033.9392
2,194,0,517,132,8,16,1125,8192,-864,-896,65146,373,7,-238,1389807033.9394
3,194,0,14474,-74,7,-24,15137,8400,768,-592,13510,381,31,-284,1389807033.9395
2,195,0,2507,120,11,21,3003,8176,-928,-1056,2171,370,9,-238,1389807033.9397
3,195,0,16473,-79,13,-28,17015,8384,768,-640,16087,381,35,-284,1389807033.9399
2,196,0,4496,68,3,15,4881,8240,-1104,-1040,4731,369,10,-241,1389807033.9401
3,196,0,18472,-89,15,-28,18892,8400,672,-704,18664,381,31,-287,1389807033.9402
2,197,0,6485,5,-8,16,6759,8224,-896,-1056,4731,369,10,-241,1389807033.9404
3,197,0,20472,-108,12,-32,20768,8352,704,-704,18664,381,31,-287,1389807033.9406
2,198,0,8474,-28,-14,17,8637,8128,-944,-1040,7293,374,11,-233,1389807033.9407
3,198,0,22471,-109,8,-24,22645,8256,704,-624,21242,382,30,-287,1389807033.9409
2,199,0,10464,-39,-9,25,10516,8032,-896,-960,9853,369,11,-236,1389807033.9411
3,199,0,24470,-115,11,-31,24523,8208,688,-576,23820,382,30,-286,1389807033.9412
2,200,0,12453,-50,-16,29,12394,8112,-928,-880,12414,373,6,-243,1389807033.9414
3,200,0,25470,-116,11,-29,25931,8176,736,-560,26397,382,28,-289,1389807033.9416
2,201,0,13447,-49,-18,32,14272,8208,-816,-960,12414,373,6,-243,1389807033.9458
3,201,0,27469,-102,12,-14,28278,8272,672,-496,26397,382,28,-289,1389807033.9460
2,202,0,15437,-46,-12,47,16150,8256,-656,-912,14973,373,9,-236,1389807033.9461
3,202,0,29469,-88,6,-5,30155,8272,640,-480,28974,381,23,-285,1389807033.9463
2,203,0,17426,-60,-14,42,18028,8160,-432,-848,17535,371,10,-238,1389807033.9464
3,203,0,31468,-83,16,3,32032,8240,688,-496,31552,382,30,-286,1389807033.9466
2,204,0,19415,-55,-16,46,19906,8128,-320,-768,17535,371,10,-238,1389807033.9468
3,204,0,33467,-85,13,-3,33910,8208,672,-576,31552,382,30,-286,1389807033.9469
2,205,0,21404,-34,-8,50,21784,8144,-240,-736,20096,368,10,-239,1389807033.9471
3,205,0,35467,-62,3,-3,35788,8208,736,-544,34130,382,28,-288,1389807033.9473
2,206,0,23393,-23,-7,41,23662,8176,-288,-784,22657,369,13,-239,1389807033.9474
