nodeID,seqNumber,status,gyroTick,gyroX,gyroY,gyroZ,accelTick,accelX,accelY,accelZ,magTick,magX,magY,magZ,currentTime
2,126,0,29281,-88,-72,12,29764,8112,-864,-512,27965,332,-97,-301,1389807191.516975
3,126,0,43937,-29,-46,-38,44145,8304,336,448,42879,399,-105,-256,1389807191.516995
2,127,0,31271,-128,-79,5,31642,8112,-784,-192,30526,328,-99,-303,1389807191.516997
3,127,0,45936,-66,-22,-35,46022,8224,512,-160,45457,395,-107,-260,1389807191.516999
2,128,0,33260,-104,-76,5,33521,8176,-864,-112,33087,333,-99,-300,1389807191.517000
3,128,0,47936,-92,-28,-43,47899,8176,336,-272,45457,395,-107,-260,1389807191.517002
2,129,0,35249,-99,-70,8,35400,8192,-784,-320,35647,333,-99,-303,1389807191.517004
3,129,0,48935,-140,-33,-36,49777,8288,208,-160,48034,394,-108,-259,1389807191.517005
2,130,0,37239,-107,-64,-1,37279,8144,-448,-416,35647,333,-99,-303,1389807191.517007
3,130,0,50935,-225,-56,-14,51655,8272,208,192,50612,401,-108,-259,1389807191.517009
2,131,0,39228,-85,-63,-1,39158,8144,-368,-352,38207,328,-99,-300,1389807191.517011
3,131,0,52934,-182,-64,-18,53532,8304,64,864,53189,398,-110,-258,1389807191.517012
2,132,0,41218,-49,-65,-8,41037,8208,-464,-320,40768,334,-101,-304,1389807191.517014
3,132,0,54933,-24,-76,-47,55410,8240,224,1328,53189,398,-110,-258,1389807191.517016
2,133,0,43207,-6,-53,-9,42916,8176,-464,-400,40768,334,-101,-304,1389807191.517018
3,133,0,56933,164,-50,-43,57288,8272,368,1152,55766,395,-112,-256,1389807191.517019
2,134,0,45197,17,-53,-18,44795,8112,-240,-416,43329,332,-98,-302,1389807191.517021
3,134,0,58932,279,-6,-41,59165,8368,528,416,58345,399,-106,-256,1389807191.517023
2,135,0,46191,40,-57,-13,46674,8096,-336,-224,45891,328,-99,-300,1389807191.517024
3,135,0,60932,261,18,-35,61043,8432,400,-304,60922,400,-105,-259,1389807191.517026
2,136,0,48181,118,-58,-9,48553,8048,-528,-336,48452,331,-97,-298,1389807191.517028
3,136,0,62931,103,-9,-46,62921,8448,128,-656,60922,400,-105,-259,1389807191.517030
2,137,0,50170,169,-54,-13,50431,8080,-592,-640,48452,331,-97,-298,1389807191.517031
3,137,0,63931,28,-24,-51,64798,8288,0,-368,63499,394,-110,-251,1389807191.517033
2,138,0,52160,168,-46,-15,52309,8112,-784,-704,51013,333,-95,-301,1389807191.517035
3,138,0,394,-86,-52,-47,1139,8272,-96,160,541,400,-108,-254,1389807191.517036
2,139,0,54149,142,-51,-7,54188,8192,-976,-656,53573,330,-96,-298,1389807191.517038
3,139,0,2393,-72,-54,-30,3016,8240,-112,544,541,400,-108,-254,1389807191.517040
2,140,0,56138,106,-64,-3,56066,8160,-1008,-688,56133,337,-98,-299,1389807191.517042
3,140,0,4393,-6,-47,-19,4893,8208,-128,528,3117,400,-108,-253,1389807191.517043
2,141,0,58128,78,-60,4,57944,8144,-1040,-608,56133,337,-98,-299,1389807191.517058
3,141,0,6392,86,-26,-11,6770,8160,-48,272,5695,400,-109,-254,1389807191.517060
2,142,0,60117,16,-63,2,59822,8160,-864,-512,58693,336,-99,-298,1389807191.517062
3,142,0,8392,157,-19,13,8647,8288,-48,160,8272,399,-109,-255,1389807191.517064
2,143,0,61112,7,-55,-2,61701,8160,-736,-336,61253,333,-97,-295,1389807191.517065
3,143,0,10391,159,-29,38,10525,8352,80,224,8272,399,-109,-255,1389807191.517067
2,144,0,63101,-16,-53,6,63579,8080,-624,-240,63812,333,-96,-297,1389807191.517069
3,144,0,12390,149,-38,35,12402,8400,320,464,10849,401,-103,-254,1389807191.517070
2,145,0,65091,-32,-52,1,65457,8144,-624,-272,63812,333,-96,-297,1389807191.517072
3,145,0,13390,155,-44,32,14279,8352,464,544,13426,398,-104,-253,1389807191.517074
2,146,0,1544,-12,-59,4,1799,8240,-608,-208,836,336,-102,-298,1389807191.517075
3,146,0,15389,205,-38,14,16156,8224,576,448,16003,397,-104,-255,1389807191.517077
2,147,0,3534,8,-52,16,3678,8240,-672,-288,3396,332,-94,-298,1389807191.517079
3,147,0,17389,203,-15,-2,18035,8208,736,16,16003,397,-104,-255,1389807191.517080
2,148,0,5523,43,-63,30,5557,8224,-608,-304,3396,332,-94,-298,1389807191.517082
3,148,0,19388,113,-9,-16,19912,8256,592,-384,18582,400,-103,-251,1389807191.517084
2,149,0,7513,73,-56,31,7435,8208,-672,-448,5956,330,-97,-295,1389807191.517086
3,149,0,21388,1,-34,-6,21790,8320,352,-320,21159,397,-103,-251,1389807191.517087
2,150,0,9502,87,-49,29,9314,8128,-576,-448,8517,334,-94,-296,1389807191.517089
3,150,0,23387,-56,-51,-3,23667,8320,176,96,21159,397,-103,-251,1389807191.517132
2,151,0,11492,93,-53,36,11192,8160,-496,-336,11079,334,-92,-297,1389807191.517134
3,151,0,25386,-51,-53,-5,25544,8288,96,416,23736,399,-103,-251,1389807191.517135
2,152,0,12486,112,-53,40,13070,8176,-352,-224,11079,334,-92,-297,1389807191.517137
3,152,0,27386,-13,-37,1,27421,8304,112,384,26313,401,-100,-250,1389807191.517139
2,153,0,14476,145,-56,43,14948,8256,-368,-320,13638,334,-98,-292,1389807191.517140
3,153,0,28385,32,-38,3,29299,8208,0,288,28891,399,-102,-252,1389807191.517142
2,154,0,16465,169,-49,41,16827,8224,-400,-480,16199,336,-91,-295,1389807191.517144
3,154,0,30385,75,-31,8,31176,8256,96,288,28891,399,-102,-252,1389807191.517145
2,155,0,18455,133,-50,18,18705,8208,-304,-560,18758,333,-90,-294,1389807191.517147
3,155,0,32384,57,-40,25,33054,8320,112,192,31468,401,-101,-253,1389807191.517149
2,156,0,20444,89,-51,4,20583,8192,-240,-464,18758,333,-90,-294,1389807191.517150
3,156,0,34383,6,-61,29,34932,8368,256,224,34046,402,-100,-247,1389807191.517152
2,157,0,22433,64,-63,-6,22462,8208,-304,-208,21317,333,-93,-287,1389807191.517154
3,157,0,36383,5,-69,31,36810,8352,384,512,36625,400,-99,-251,1389807191.517155
2,158,0,24423,72,-73,-13,24340,8240,-464,-240,23877,335,-92,-295,1389807191.517157
3,158,0,38382,38,-67,12,38687,8240,544,592,36625,400,-99,-251,1389807191.517159
2,159,0,26412,108,-66,-13,26218,8288,-608,-336,26437,335,-88,-290,1389807191.517160
3,159,0,40382,61,-38,9,40565,8320,592,416,39201,402,-102,-245,1389807191.517162
2,160,0,28402,114,-54,-23,28097,8176,-704,-512,26437,335,-88,-290,1389807191.517164
3,160,0,42381,75,-26,3,41972,8416,528,272,41778,402,-102,-249,1389807191.517165
2,161,0,29396,105,-53,-27,29975,8128,-688,-448,28997,337,-91,-290,1389807191.517167
3,161,0,43381,63,-41,-5,43850,8416,400,112,41778,402,-102,-249,1389807191.517169
2,162,0,31386,72,-63,-25,31853,8176,-592,-480,31557,336,-90,-292,1389807191.517170
3,162,0,45380,28,-59,-20,45727,8432,256,112,44355,399,-99,-250,1389807191.517172
2,163,0,33375,79,-65,-24,33732,8208,-512,-496,31557,336,-90,-292,1389807191.517174
3,163,0,47379,5,-69,-25,47604,8336,176,192,46933,399,-102,-249,1389807191.517175
2,164,0,35365,93,-61,-34,35610,8176,-512,-496,34118,338,-87,-290,1389807191.517177
3,164,0,49379,3,-68,-36,49481,8288,112,352,49509,402,-103,-250,1389807191.517179
2,165,0,37354,91,-65,-27,37488,8176,-560,-464,36678,337,-90,-291,1389807191.517180
3,165,0,51378,5,-73,-40,51358,8272,272,352,49509,402,-103,-250,1389807191.517182
2,166,0,39344,100,-73,-33,39367,8208,-592,-336,39239,338,-92,-290,1389807191.517184
3,166,0,53378,43,-63,-25,53236,8224,288,384,52086,402,-98,-247,1389807191.517185
2,167,0,41333,105,-70,-33,41245,8112,-560,-272,39239,338,-92,-290,1389807191.517187
3,167,0,55377,27,-52,-22,55113,8352,240,512,54663,400,-100,-249,1389807191.517189
2,168,0,43322,110,-61,-40,43123,8016,-608,-208,41799,337,-87,-290,1389807191.517190
3,168,0,57376,-9,-52,-25,56989,8352,112,384,57240,400,-101,-249,1389807191.517192
2,169,0,44317,118,-62,-34,45002,8096,-848,-256,44360,333,-90,-289,1389807191.517194
3,169,0,58376,-31,-57,-34,58867,8336,32,240,57240,400,-101,-249,1389807191.517195
2,170,0,46307,115,-62,-31,46880,8176,-1008,-432,46921,339,-90,-288,1389807191.517197
3,170,0,60375,-7,-63,-41,60744,8304,-48,320,59817,398,-100,-245,1389807191.517199
2,171,0,48296,54,-59,-33,48759,8256,-976,-672,46921,339,-90,-288,1389807191.517200
3,171,0,62375,-1,-72,-30,62622,8336,-16,512,62395,398,-100,-245,1389807191.517202
2,172,0,50285,7,-70,-38,50637,8208,-864,-448,49481,339,-84,-288,1389807191.517204
3,172,0,64374,-26,-57,-23,64500,8336,64,528,62395,398,-100,-245,1389807191.517206
2,173,0,52275,-25,-80,-31,52516,8160,-832,-224,52041,338,-86,-287,1389807191.517207
3,173,0,838,18,-61,-15,841,8288,128,496,64971,405,-103,-248,1389807191.517209
2,174,0,54264,-21,-73,-22,54393,8128,-640,-288,54601,335,-92,-287,1389807191.517211
3,174,0,2837,76,-51,-12,2719,8240,80,464,2013,405,-101,-244,1389807191.517212
2,175,0,56254,13,-67,-24,56271,8192,-400,-224,54601,335,-92,-287,1389807191.517214
3,175,0,4836,103,-41,-7,4597,8224,176,288,4590,401,-99,-246,1389807191.517227
2,176,0,58243,48,-63,-12,58149,8224,-384,-208,57162,338,-89,-285,1389807191.517247
3,176,0,6836,80,-39,1,6473,8240,272,144,4590,401,-99,-246,1389807191.517249
2,177,0,60233,107,-71,-9,60027,8128,-592,-160,59722,337,-87,-287,1389807191.517250
3,177,0,7835,60,-49,11,8351,8224,208,64,7167,401,-102,-245,1389807191.517252
2,178,0,61227,128,-67,-6,61905,8096,-768,-304,59722,337,-87,-287,1389807191.517254
3,178,0,9835,-3,-73,19,10228,8256,32,208,9744,403,-101,-242,1389807191.517256
2,179,0,63217,142,-59,11,63783,8048,-928,-464,62282,337,-92,-287,1389807191.517257
3,179,0,11834,-30,-68,32,12105,8336,-32,496,12320,401,-95,-244,1389807191.517259
2,180,0,65206,139,-60,19,125,8112,-1056,-384,64843,339,-86,-285,1389807191.517261
3,180,0,13834,10,-82,33,13982,8320,96,704,12320,401,-95,-244,1389807191.517262
2,181,0,1660,99,-64,41,2002,8224,-1056,-496,1868,339,-84,-284,1389807191.517264
3,181,0,15833,88,-69,32,15860,8192,272,816,14897,399,-97,-240,1389807191.517266
2,182,0,3649,58,-63,41,3881,8288,-832,-416,1868,339,-84,-284,1389807191.517268
3,182,0,17832,110,-47,38,17738,8160,384,480,17474,404,-97,-240,1389807191.517269
2,183,0,5638,16,-61,44,5759,8240,-288,-288,4429,335,-87,-285,1389807191.517271
3,183,0,19832,103,-48,39,19615,8320,368,128,17474,404,-97,-240,1389807191.517273
2,184,0,7628,-11,-69,33,7637,8176,-48,-16,6988,340,-85,-284,1389807191.517275
3,184,0,21831,97,-69,30,21492,8224,416,176,20052,404,-94,-242,1389807191.517276
2,185,0,9617,39,-69,45,9516,8224,0,272,9549,339,-83,-282,1389807191.517278
3,185,0,22831,112,-72,28,23370,8208,496,416,22630,400,-97,-241,1389807191.517280
2,186,0,11607,122,-61,58,11395,8272,-128,480,9549,339,-83,-282,1389807191.517281
3,186,0,24830,126,-63,29,25247,8256,512,560,25207,404,-99,-240,1389807191.517283
2,187,0,12602,167,-56,60,13274,8240,-208,400,12110,339,-84,-280,1389807191.517285
3,187,0,26830,155,-61,23,27124,8352,480,512,25207,404,-99,-240,1389807191.517287
2,188,0,14591,266,-47,64,15152,8304,-448,256,14669,344,-83,-281,1389807191.517289
3,188,0,28829,207,-55,26,29001,8480,496,336,27783,405,-94,-238,1389807191.517291
2,189,0,16580,311,-41,71,17030,8432,-752,-112,17230,343,-79,-281,1389807191.517292
3,189,0,30828,210,-65,14,30878,8400,672,320,30360,400,-95,-244,1389807191.517294
2,168,0,39450,-192,-60,76,39156,8048,2960,160,38684,367,-158,10,1389807191.517526
3,168,0,52904,-57,28,-200,53182,8112,2608,304,52938,415,-180,60,1389807191.517535
2,169,0,41439,-114,-60,63,41034,8160,2992,240,41244,373,-157,13,1389807191.529103
3,169,0,54903,-68,47,-198,55060,8160,2624,-496,52938,415,-180,60,1389807191.529118
2,170,0,42434,-57,-65,62,42913,8192,2896,144,41244,373,-157,13,1389807191.541434
3,170,0,56902,-123,32,-182,56937,8224,2448,-752,55516,412,-179,65,1389807191.541449
2,171,0,44423,24,-73,56,44792,8176,2768,-80,43803,377,-156,13,1389807191.553000
3,171,0,58902,-149,-9,-195,58815,8208,2224,-272,58095,417,-182,59,1389807191.553009
2,172,0,46413,6,-64,43,46671,8096,2848,-336,46364,372,-157,11,1389807191.553191
3,172,0,60901,-182,-30,-187,60692,8224,2160,208,60674,411,-184,61,1389807191.553196
2,173,0,48402,-66,-71,26,48549,8032,2944,-128,48924,371,-156,16,1389807191.570431
3,173,0,62901,-166,-24,-170,62569,8208,2240,352,60674,411,-184,61,1389807191.570440
2,174,0,50392,-120,-65,20,50427,8048,2752,368,48924,371,-156,16,1389807191.582011
3,174,0,63900,-150,-22,-161,64446,8192,1984,272,63252,409,-179,66,1389807191.582020
2,175,0,52381,-79,-67,10,52306,8032,2656,704,51483,376,-154,13,1389807191.582198
3,175,0,364,-140,-10,-156,788,8192,1728,80,293,415,-184,64,1389807191.594311
2,176,0,54371,-32,-55,0,54185,7968,2896,560,54043,372,-157,11,1389807191.594648
3,176,0,2363,-149,-12,-155,2667,8160,1568,288,2872,411,-186,62,1389807191.594659
2,177,0,56360,29,-42,-3,56064,7920,2928,192,54043,372,-157,11,1389807191.612818
3,177,0,4362,-188,-15,-128,4545,8320,1536,512,2872,411,-186,62,1389807191.612832
2,178,0,57355,42,-44,0,57943,7968,2720,96,56604,371,-153,18,1389807191.613157
3,178,0,6362,-115,-30,-116,6422,8656,1504,1008,5450,412,-184,67,1389807191.613169
2,179,0,59344,78,-54,2,59822,8048,2368,80,59164,378,-151,16,1389807191.631523
3,179,0,8361,75,-31,-131,8301,8720,1856,1328,8028,414,-185,67,1389807191.631537
2,180,0,61334,122,-60,17,61701,8208,2480,-96,61725,369,-154,15,1389807191.643445
3,180,0,10361,242,-7,-141,10178,8448,2240,704,8028,414,-185,67,1389807191.643459
2,181,0,63323,131,-52,12,63580,8272,2304,-512,61725,369,-154,15,1389807191.643786
3,181,0,12360,198,39,-140,12056,8224,2544,-320,10606,416,-187,63,1389807191.643797
2,182,0,65313,59,-30,-22,65460,8320,2544,-640,64286,369,-152,17,1389807191.661799
3,182,0,13360,77,46,-125,13934,8176,2256,-1248,13185,410,-189,65,1389807191.661814
2,183,0,1766,-134,-31,-48,1803,8176,2832,-448,1309,376,-154,19,1389807191.668081
3,183,0,15359,-239,22,-109,15812,8176,1824,-1392,15764,412,-189,66,1389807191.668339
2,184,0,3756,-263,-58,-58,3682,8064,2976,192,3870,373,-155,15,1389807191.680320
3,184,0,17358,-435,-48,-96,17689,8192,1904,-224,15764,412,-189,66,1389807191.680335
2,185,0,5745,-240,-77,-67,5561,7920,3136,784,3870,373,-155,15,1389807191.692766
3,185,0,19358,-428,-84,-87,19566,8256,1984,1232,18342,414,-191,63,1389807191.692780
2,186,0,7734,-118,-49,-89,7440,7776,3136,688,6430,371,-154,19,1389807191.693110
3,186,0,21357,-290,-48,-87,21444,8352,2192,1728,20920,410,-191,66,1389807191.693120
2,187,0,8729,-35,-34,-96,9318,7952,2832,368,8991,375,-153,21,1389807191.710743
3,187,0,23357,-70,4,-101,23322,8320,2112,1088,23498,411,-187,67,1389807191.710752
2,188,0,10719,88,-28,-88,11196,8144,2608,-64,8991,375,-153,21,1389807191.722174
3,188,0,25356,26,13,-109,25201,8240,2016,192,23498,411,-187,67,1389807191.722189
2,189,0,12708,86,-35,-95,13075,8208,2480,-480,11551,374,-155,18,1389807191.722496
3,189,0,27355,-65,16,-84,27079,8272,1872,-528,26077,415,-188,69,1389807191.728835
2,190,0,14697,61,-36,-94,14954,8160,2240,-560,14111,372,-156,19,1389807191.740790
3,190,0,28355,-105,-2,-74,28957,8160,1760,-496,28655,408,-190,66,1389807191.740798
2,191,0,16687,-11,-30,-93,16833,8192,2016,-368,16672,375,-153,21,1389807191.752506
3,191,0,30354,-135,-35,-82,30835,7968,1808,0,28655,408,-190,66,1389807191.752511
2,192,0,18676,-58,-20,-76,18712,8080,1856,-240,16672,375,-153,21,1389807191.752699
3,192,0,32354,-110,-47,-74,32714,8112,1840,336,31232,408,-187,69,1389807191.752703
2,193,0,20666,66,2,-30,20591,8016,1184,192,19232,368,-158,19,1389807191.769674
3,193,0,34353,-80,-29,-44,34593,8336,1776,304,33810,414,-191,67,1389807191.769678
2,194,0,22655,337,51,-37,22469,7904,624,416,21791,368,-158,17,1389807191.780919
3,194,0,36353,-6,-15,-20,36471,8320,1632,192,36388,408,-188,68,1389807191.780925
2,195,0,24645,396,102,0,24348,7488,2528,-64,24350,377,-155,17,1389807191.792607
3,195,0,38352,105,-29,-30,38349,8032,1792,208,36388,408,-188,68,1389807191.792612
2,196,0,25639,252,85,-8,26227,7280,2672,-688,24350,377,-155,17,1389807191.792816
3,196,0,40351,178,-33,-41,40227,7904,1840,400,38966,407,-188,71,1389807191.792820
2,197,0,27629,-83,0,72,28106,7600,1760,-768,26911,377,-160,14,1389807191.810211
3,197,0,42351,182,-20,-6,42105,8192,1872,272,41544,413,-190,69,1389807191.810217
2,198,0,29618,-227,-41,167,29984,8048,1984,-896,29472,369,-157,16,1389807191.821987
3,198,0,43350,186,-19,10,43983,8352,1888,160,44122,410,-192,67,1389807191.821994
2,199,0,31608,-466,-13,170,31863,8208,2544,-1008,32031,371,-148,17,1389807191.822173
3,199,0,45350,179,-18,26,45861,8336,1808,400,44122,410,-192,67,1389807191.833408
2,200,0,33597,-667,32,141,33742,8000,3264,-800,32031,371,-148,17,1389807191.833565
3,200,0,47349,162,-37,20,47738,8256,1936,656,46699,409,-191,69,1389807191.833569
2,201,0,35587,-913,21,121,35621,7920,3552,-752,34593,374,-157,20,1389807191.849993
3,201,0,49349,176,-25,23,49617,8304,2096,656,49278,414,-190,68,1389807191.849999
2,202,0,37576,-976,-19,139,37500,8144,3232,-864,37154,372,-147,20,1389807191.861261
3,202,0,51348,174,-18,32,51494,8320,2144,480,49278,414,-190,68,1389807191.861267
2,203,0,39566,-1055,-56,168,39378,8544,3056,-1008,37154,372,-147,20,1389807191.872938
3,203,0,53347,103,-7,36,53372,8512,2032,96,51856,413,-192,68,1389807191.872944
2,204,0,40560,-1125,-59,164,41257,8576,3280,-816,39714,371,-146,24,1389807191.873157
3,204,0,55347,33,-13,40,55249,8560,1984,160,54434,408,-188,68,1389807191.873160
2,205,0,42550,-1276,-51,143,43136,8416,2992,-96,42276,376,-145,23,1389807191.890700
3,205,0,57346,10,-24,39,57127,8464,1920,496,57012,409,-187,73,1389807191.890706
2,206,0,44539,-1145,-58,98,45015,8304,2624,304,44837,373,-141,28,1389807191.901835
3,206,0,58346,11,-27,49,59004,8400,1680,592,57012,409,-187,73,1389807191.901841
2,207,0,46529,-839,-68,82,46892,8272,2576,-144,44837,373,-141,28,1389807191.907213
3,207,0,60345,0,-10,56,60882,8368,1440,240,59590,413,-193,64,1389807191.907363
2,208,0,48518,-703,-67,49,48771,8080,1984,-800,47397,377,-137,30,1389807191.918998
3,208,0,62345,-29,16,79,62760,8336,1536,-16,62168,407,-189,67,1389807191.919002
2,209,0,50507,-865,-65,7,50650,7792,1552,-656,49957,377,-139,31,1389807191.930695
3,209,0,64344,-32,13,84,64638,8272,1440,160,64746,411,-186,66,1389807191.930699
2,210,0,52497,-1139,-93,-38,52528,7616,1600,192,52518,371,-139,28,1389807191.942505
3,210,0,807,-1,-12,111,980,8272,1552,352,64746,411,-186,66,1389807191.942510
2,211,0,54486,-1242,-132,-69,54407,7776,1792,1408,52518,371,-139,28,1389807191.942617
3,211,0,2807,59,5,126,2858,8240,1616,400,1789,413,-186,70,1389807191.942717
2,212,0,56476,-1066,-137,-108,56284,8032,2112,2304,55079,370,-133,39,1389807191.960143
3,212,0,4806,105,18,133,4736,8144,1872,0,4368,410,-186,69,1389807191.960152
2,213,0,57470,-914,-119,-139,58163,8064,2704,2960,57639,374,-136,35,1389807191.971983
3,213,0,6805,98,5,138,6614,8064,2000,-208,4368,410,-186,69,1389807191.971991
2,214,0,59460,-615,-68,-183,60042,7936,3024,3120,60200,373,-138,35,1389807191.972230
3,214,0,7805,57,-8,141,8492,8144,1968,-96,6945,408,-179,73,1389807191.983630
